objectid,wd19cd,wd19nm,wd19nmw,bng_e,bng_n,long,lat,st_areashape,st_lengthshape
1138,E05001644,Bispham, ,331141,439611,-3.04814,53.84816,1517961.19110562,5625.08245509643
1139,E05001645,Bloomfield, ,330996,434864,-3.04928,53.805481,1320458.43915107,5007.59427077779
1140,E05001646,Brunswick, ,331850,436573,-3.03669,53.82095,698163.87913593,3596.93046409054
1141,E05001647,Claremont, ,331162,437071,-3.04725,53.82534,1159859.00553106,4647.64220769174
1142,E05001648,Clifton, ,333706,434088,-3.00797,53.798859,2247702.37193809,7114.81530434362
1143,E05001649,Greenlands, ,332151,438662,-3.03258,53.839771,2115007.11763406,6697.23973776309
1144,E05001650,Hawes Side, ,332344,433979,-3.02862,53.79771,973305.968149845,5219.10576034091
1145,E05001651,Highfield, ,331913,432760,-3.03489,53.786701,1099628.17944513,4514.56040658945
1146,E05001652,Ingthorpe, ,332435,440187,-3.0286,53.853512,1834570.99780171,6328.97295962514
1147,E05001653,Layton, ,332388,437434,-3.02871,53.828758,1345301.11701729,4864.27140523871
1148,E05001654,Marton, ,333481,435093,-3.0116,53.807869,4507313.18013994,11311.3281675988
1149,E05001655,Norbreck, ,331919,441252,-3.03668,53.86301,1779701.80510067,5874.70063067701
1150,E05001656,Park, ,333487,436737,-3.01187,53.822639,2243823.89075699,9545.03495728018
1151,E05001657,Squires Gate, ,330934,432256,-3.04964,53.78204,1040225.92332088,4160.96138332953
1152,E05001658,Stanley, ,333237,432439,-3.01473,53.783981,3882519.03360048,9256.7105010809
1153,E05001659,Talbot, ,331158,436125,-3.0471,53.816841,1199511.74370293,4801.6804893459
1154,E05001660,Tyldesley, ,331881,435230,-3.03593,53.808891,930714.518509375,4588.67406279667
1155,E05001661,Victoria, ,331622,434234,-3.03964,53.7999,880940.5254509,4638.86431845265
1156,E05001662,Warbreck, ,331075,438228,-3.04884,53.83572,1173680.92259649,5634.29352965562
1157,E05001663,Waterloo, ,331029,433497,-3.04847,53.793201,1460800.96186584,5808.12431398993
1158,E05001687,Beverley Rural, ,497676,442696,-0.51595,53.8713,216334493.946683,93652.4585700263
1159,E05001688,Bridlington Central and Old Town, ,515801,470111,-0.23001,54.113861,50191198.0003033,42409.3857451267
1160,E05001689,Bridlington North, ,523055,470106,-0.11911,54.112129,21468778.5856011,28362.8961918819
1161,E05001690,Bridlington South, ,516566,466204,-0.21982,54.07859,8172412.83678662,12812.888960584
1162,E05001691,Cottingham North, ,504715,434041,-0.41188,53.792171,10055882.2734546,19323.7612763401
1163,E05001692,Cottingham South, ,504330,432137,-0.41837,53.775139,4742390.83727204,12452.3537389124
1164,E05001693,Dale, ,495978,431031,-0.5454,53.766811,90468537.7743147,57797.8096900568
1165,E05001694,Driffield and Rural, ,496495,458595,-0.52889,54.01437,139881174.273335,73486.0464350474
1166,E05001695,East Wolds and Coastal, ,508004,461490,-0.3523,54.038101,383381431.317936,116337.605757222
1167,E05001696,Goole North, ,475188,425184,-0.86214,53.717682,5043298.2702341,11229.6466471654
1168,E05001697,Goole South, ,473868,423532,-0.88253,53.703018,6035214.12902272,15592.4113895515
1169,E05001698,Hessle, ,502860,426490,-0.44254,53.724701,6001977.98895275,10570.6894559637
1170,E05001699,Howden, ,470085,428595,-0.93868,53.749039,23024438.3718735,27507.239461491
1171,E05001700,Howdenshire, ,480973,432100,-0.7727,53.778961,263698508.270584,102430.262867147
1172,E05001701,Mid Holderness, ,519558,436299,-0.18581,53.809261,217728241.070252,84947.6868418022
1173,E05001702,Minster and Woodmansey, ,505141,438406,-0.40393,53.831299,20797797.1496165,23341.8676854437
1174,E05001703,North Holderness, ,517267,447286,-0.21639,53.908489,66531784.7348717,45369.6267830962
1175,E05001704,Pocklington Provincial, ,473330,450437,-0.88428,53.94487,65163528.4221728,54296.3297830376
1176,E05001705,St Mary's, ,502373,440156,-0.44539,53.84758,10251035.7738672,15471.6362277751
1177,E05001706,"Snaith, Airmyn, Rawcliffe and Marshland", ,474773,419814,-0.86972,53.669479,130909359.718616,83450.7123355585
1178,E05001707,South East Holderness, ,530169,422695,-0.03048,53.684521,189714168.72192,85913.5491836433
1179,E05001708,South Hunsley, ,498402,427551,-0.50974,53.735088,27311290.9621825,22760.2692671047
1180,E05001709,South West Holderness, ,520084,425811,-0.1819,53.71492,54599574.8289026,42334.6906125282
1181,E05001710,Tranby, ,503460,428424,-0.4328,53.741951,5357101.44634983,11302.7635058573
1182,E05001711,Willerby and Kirk Ella, ,502262,429733,-0.45053,53.753948,10395826.359496,15043.5153004061
1183,E05001712,Wolds Weighton, ,482441,450040,-0.74561,53.93993,384860183.385216,150797.52331986
1184,E05001713,Croft Baker, ,530075,408174,-0.03796,53.5541,2106005.34351534,6161.24474630231
1185,E05001714,East Marsh, ,528183,410098,-0.06572,53.57185,2713336.67884002,6980.88540572182
1186,E05001715,Freshney, ,524465,410290,-0.12175,53.574471,4982709.65488885,11114.1099114516
1187,E05001716,Haverstoe, ,530832,407144,-0.02697,53.544659,4703882.63427143,10059.0391181106
1188,E05001717,Heneage, ,528487,407940,-0.06201,53.552391,3889392.17148022,10352.9813658002
1189,E05001718,Humberston and New Waltham, ,530301,405692,-0.03559,53.53175,14838697.3176469,20839.8949756262
1190,E05001719,Immingham, ,518808,413302,-0.206,53.60284,41500472.8339788,29228.6973399734
1191,E05001720,Park, ,526676,407817,-0.08938,53.551731,4063926.98720449,9296.38924225218
1192,E05001721,Scartho, ,526403,405759,-0.09433,53.533298,3243911.05555018,8228.71899591047
1193,E05001722,Sidney Sussex, ,529404,409687,-0.04746,53.56786,1783271.00310741,6167.32941955189
1194,E05001723,South, ,525316,407867,-0.10988,53.552502,2678391.91724914,7399.36549622962
1195,E05001724,Waltham, ,525609,401767,-0.1079,53.497631,17405403.0132386,20464.0631871585
1196,E05001725,West Marsh, ,526292,410274,-0.09419,53.573891,3418257.0556979,8702.54348822537
1197,E05001726,Wolds, ,522769,402989,-0.15021,53.509281,81349990.7354997,55942.1018649734
1198,E05001727,Yarborough, ,524601,408677,-0.12034,53.559952,2973789.5748884,8291.51719666354
1199,E05001728,Ashby, ,490777,408354,-0.63089,53.563969,3014452.97010077,9400.77938007375
1200,E05001729,Axholme Central, ,477601,406576,-0.83022,53.55011,60313242.5516251,37050.7104122301
1201,E05001730,Axholme North, ,479880,414908,-0.7937,53.624641,95266255.3785945,51429.9213345233
1202,E05001731,Axholme South, ,476948,402185,-0.84115,53.510738,80100007.5863733,56714.8673213421
1203,E05001732,Barton, ,502657,420258,-0.44768,53.668739,25644093.7983423,20071.9786148071
1204,E05001733,Bottesford, ,487854,406979,-0.6754,53.55212,7284440.77790349,12384.5651682036
1205,E05001734,Brigg and Wolds, ,501409,414329,-0.46849,53.615719,97552938.8474687,52879.5678238242
1206,E05001735,Broughton and Appleby, ,494999,412527,-0.5659,53.600731,67854848.3798428,40447.1770139596
1207,E05001736,Brumby, ,488029,408406,-0.67236,53.564911,3774085.65412707,9741.71724065253
1208,E05001737,Burringham and Gunness, ,485192,409601,-0.71485,53.576118,17026783.7743367,19577.9831945532
1209,E05001738,Burton upon Stather and Winterton, ,491698,418281,-0.61408,53.653019,84217245.0242198,53702.1081831652
1210,E05001739,Crosby and Park, ,488865,412975,-0.65844,53.605831,8072661.88606832,12387.3158447701
1211,E05001740,Ferry, ,510786,417275,-0.32576,53.640289,140531758.920221,54560.6924574439
1212,E05001741,Frodingham, ,491116,410157,-0.62525,53.58012,10689325.5161399,15005.90255406
1213,E05001742,Kingsway with Lincoln Gardens, ,488899,409638,-0.65888,53.575829,3429252.52313982,8637.78233255034
1214,E05001743,Ridge, ,494629,402096,-0.57464,53.507061,142207373.302692,71415.4212348103
1215,E05001744,Town, ,491032,412202,-0.62593,53.598511,4756114.89825104,13535.7714456044
1216,E05001767,Abbey, ,433861,335231,-1.4979,52.91346,2691569.82356258,7021.37830387313
1217,E05001768,Allestree, ,434108,339558,-1.49377,52.952339,6365294.83573578,13098.2033758176
1218,E05001769,Alvaston, ,438006,334096,-1.4364,52.902981,6973915.73262745,13338.0791621413
1219,E05001770,Arboretum, ,435300,335504,-1.47647,52.915821,3295939.34728534,8185.17334846128
1220,E05001771,Blagreaves, ,433331,332950,-1.50601,52.89299,3401497.08457966,8837.11023957081
1221,E05001772,Boulton, ,438119,332388,-1.43492,52.887619,3320442.08532732,7631.49884288305
1222,E05001773,Chaddesden, ,438276,336640,-1.43208,52.925831,4058605.59696794,8140.82871249537
1223,E05001774,Chellaston, ,437387,330775,-1.44598,52.873169,5326526.52735727,10322.6595064615
1224,E05001775,Darley, ,434822,337883,-1.48333,52.937229,5261476.05202413,10511.3088736698
1225,E05001776,Derwent, ,436864,337240,-1.45302,52.93132,4893333.2731654,9457.64470475619
1226,E05001777,Littleover, ,432150,333828,-1.52348,52.900951,5372367.01211651,12177.7987492307
1227,E05001778,Mackworth, ,432667,336691,-1.51551,52.926651,2748057.37755539,7936.18175755256
1228,E05001779,Mickleover, ,431322,335072,-1.53567,52.912182,4540692.38585993,9001.22266286906
1229,E05001780,Normanton, ,434915,333757,-1.48238,52.900139,2183991.33134553,6884.8167915439
1230,E05001781,Oakwood, ,438255,338598,-1.43217,52.943432,3168416.59231305,7929.39723590596
1231,E05001782,Sinfin, ,435253,331817,-1.47757,52.882679,7082575.94550691,11981.4047194751
1232,E05001783,Spondon, ,439642,335670,-1.41188,52.917011,8031980.30199257,12550.7248325814
1233,E05002078,Budshead, ,248031,59638,-4.14045,50.416882,4186717.02673196,11701.176331059
1234,E05002079,Compton, ,249158,56556,-4.12336,50.389469,2591766.64799536,7979.73095302942
1235,E05002080,Devonport, ,245220,55684,-4.17836,50.380611,3707881.78532939,10037.1133323265
1236,E05002081,Drake, ,248113,55331,-4.13755,50.378189,781606.58524678,3527.65585480366
1237,E05002082,Efford and Lipson, ,250591,56269,-4.1031,50.38726,3052064.9503382,9153.56165363377
1238,E05002083,Eggbuckland, ,249157,58078,-4.12398,50.403149,3612656.55170689,9237.85341368208
1239,E05002084,Ham, ,246064,57478,-4.16723,50.39695,3227918.83723539,9020.47166470725
1240,E05002085,Honicknowle, ,245723,59360,-4.1728,50.41378,5229270.11913199,12709.277118719
1241,E05002086,Moor View, ,250660,59291,-4.10333,50.414429,8388940.92511022,14709.963088185
1242,E05002087,Peverell, ,247528,56417,-4.14622,50.387798,3098431.89329,6982.76618170695
1243,E05002088,Plympton Chaddlewood, ,255661,56171,-4.03179,50.387642,1689455.35336812,5425.60191919499
1244,E05002089,Plympton Erle, ,253552,55857,-4.06131,50.3843,3658007.07784804,9874.08610220638
1245,E05002090,Plympton St Mary, ,253417,57351,-4.06379,50.39769,5544088.2347683,12334.7492753746
1246,E05002091,Plymstock Dunstone, ,252959,53132,-4.06859,50.359661,6537561.55142776,13128.0754200384
1247,E05002092,Plymstock Radford, ,250624,52805,-4.10126,50.356129,8991254.53047217,18979.4373363443
1248,E05002093,St Budeaux, ,244505,58063,-4.18939,50.401798,3281518.96707651,8104.56053257817
1249,E05002094,St Peter and the Waterfront, ,247187,54241,-4.15012,50.36816,2999035.29149073,9177.68450106949
1250,E05002095,Southway, ,249032,61394,-4.12708,50.432919,4806525.78364082,11550.2634269137
1251,E05002096,Stoke, ,246528,55514,-4.1599,50.379429,2178864.50957589,6494.74050282875
1252,E05002097,Sutton and Mount Gould, ,249334,54431,-4.12003,50.370419,2753275.53921475,8214.47531618385
1253,E05002193,Barnfield, ,508913,223831,-0.41833,51.90239,1774531.58372149,5664.70459660207
1254,E05002194,Biscot, ,508061,222392,-0.43116,51.889622,1499806.60902906,4941.52923880259
1255,E05002195,Bramingham, ,507364,225869,-0.4402,51.921009,1859644.54857691,5894.49296904165
1256,E05002196,Challney, ,505763,222928,-0.46438,51.894878,2568306.42283987,8108.4682313392
1257,E05002197,Crawley, ,510805,221254,-0.39167,51.87886,1717987.64712566,7602.41293378111
1258,E05002198,Dallow, ,507155,221871,-0.44448,51.885109,2503610.81168215,7239.70427514044
1259,E05002199,Farley, ,508060,220284,-0.43184,51.870682,3416321.66403773,8068.42623360613
1260,E05002200,High Town, ,509394,222226,-0.41185,51.887871,1554359.69034964,6278.00146868425
1261,E05002201,Icknield, ,508216,224877,-0.42813,51.91193,1974649.56100747,5475.89995992274
1262,E05002202,Leagrave, ,505247,224325,-0.47145,51.907532,2012533.37002335,6776.75554123291
1263,E05002203,Lewsey, ,503796,223484,-0.49278,51.900249,2363278.18910536,6679.84953229294
1264,E05002204,Limbury, ,507039,224445,-0.44537,51.908272,1490919.74329643,4915.97606449099
1265,E05002205,Northwell, ,506511,225330,-0.45277,51.916328,1209821.94510011,4636.77433935413
1266,E05002206,Round Green, ,510176,222710,-0.40034,51.892071,2025003.49326777,8092.44521432049
1267,E05002207,Saints, ,507361,223197,-0.44108,51.896992,1729559.45802049,6550.72226105773
1268,E05002208,South, ,509454,220485,-0.41153,51.872211,2767875.22803965,8224.25295926244
1269,E05002209,Stopsley, ,510568,224279,-0.39414,51.90609,3009252.09076357,7944.68062587836
1270,E05002210,Sundon Park, ,505299,225539,-0.47032,51.91843,2052529.74018687,6393.55895633172
1271,E05002211,Wigmore, ,512186,221613,-0.3715,51.881809,6095835.97024127,12058.7871978673
1272,E05002212,Belfairs, ,583583,187494,0.646845,51.55645,2818484.73878017,7921.89674074528
1273,E05002213,Blenheim Park, ,585109,187393,0.668779,51.55505,2267771.18577928,7065.48263467584
1274,E05002214,Chalkwell, ,585918,185881,0.679637,51.541199,1535598.26914716,5250.15056692237
1275,E05002215,Eastwood Park, ,583786,188981,0.650547,51.56974,2251909.75261521,6845.80089863446
1276,E05002216,Kursaal, ,589161,185607,0.726199,51.537659,1162050.27488369,4556.61541230743
1277,E05002217,Leigh, ,584422,186070,0.658188,51.543388,1639099.80120082,7431.64780596695
1278,E05002218,Milton, ,587622,185570,0.704015,51.537842,1402836.79480919,5604.2913080301
1279,E05002219,Prittlewell, ,586800,187293,0.69309,51.553589,2684152.16561549,7913.046394461
1280,E05002220,St Laurence, ,586124,188474,0.683975,51.564419,2941997.65895639,8182.36472870941
1281,E05002221,St. Luke's, ,588870,187438,0.72299,51.554211,3539433.7924836,9219.03084368412
1282,E05002222,Shoeburyness, ,594017,185385,0.796009,51.534019,3990810.44086948,10468.741836972
1283,E05002223,Southchurch, ,591027,186871,0.753758,51.548389,4547800.35084396,9185.952855997
1284,E05002224,Thorpe, ,590799,185097,0.749513,51.532532,2965931.57805189,7489.6880936223
1285,E05002225,Victoria, ,588017,186416,0.710155,51.545311,1604419.07901446,5297.93356677978
1286,E05002226,Westborough, ,586431,186616,0.687415,51.54763,929710.428034865,3961.38820077761
1287,E05002227,West Leigh, ,582908,186492,0.636598,51.547668,2772782.430684,9530.12828284239
1288,E05002228,West Shoebury, ,592689,185305,0.776842,51.53376,2877194.35579212,8980.43199470118
1289,E05002229,Aveley and Uplands, ,556293,181011,0.250663,51.50642,10233121.8647711,17503.5665005407
1290,E05002230,Belhus, ,559221,181173,0.29289,51.507061,6114519.43085659,12771.0547385884
1291,E05002231,Chadwell St Mary, ,564742,179365,0.37153,51.489231,3702311.9061473,12317.170517973
1292,E05002232,Chafford and North Stifford, ,560022,179830,0.303813,51.494759,2471669.15272389,7323.31629359561
1293,E05002233,Corringham and Fobbing, ,572507,183522,0.485295,51.524261,20339539.2592379,27606.2693063926
1294,E05002234,East Tilbury, ,567307,178308,0.40794,51.478981,16837836.6504777,20925.6130509127
1295,E05002235,Grays Riverside, ,560872,178129,0.315272,51.47924,2507958.00493156,8232.96994886423
1296,E05002236,Grays Thurrock, ,561725,178544,0.327735,51.482731,1874973.56435586,7353.28958393709
1297,E05002237,Little Thurrock Blackshots, ,562932,179722,0.345646,51.492962,2223324.37950306,7198.87154705641
1298,E05002238,Little Thurrock Rectory, ,563012,178449,0.346211,51.481499,1556875.04812218,5055.58293647323
1299,E05002239,Ockendon, ,559647,183094,0.299893,51.5242,11516912.7982893,15259.0432298643
1300,E05002240,Orsett, ,564869,183889,0.37547,51.529839,47367736.7447394,33767.9565449469
1301,E05002241,South Chafford, ,559504,178876,0.295927,51.48634,1153073.34999095,4354.59938005943
1302,E05002242,Stanford East and Corringham Town, ,569774,183428,0.445894,51.52425,1503458.61725772,5122.6711594731
1303,E05002243,Stanford-le-Hope West, ,569149,181814,0.43612,51.50993,7013296.62302717,12063.0481862815
1304,E05002244,Stifford Clays, ,561530,180787,0.325955,51.50293,2778941.55227809,7615.88466984618
1305,E05002245,The Homesteads, ,569405,184198,0.44095,51.531269,1864586.35242664,7495.84831409247
1306,E05002246,Tilbury Riverside and Thurrock Park, ,563107,176451,0.346657,51.463531,7183902.3755,16375.9058003931
1307,E05002247,Tilbury St Chads, ,564817,177201,0.3716,51.469769,3772427.59234533,9433.32660918917
1308,E05002248,West Thurrock and South Stifford, ,557143,178077,0.261596,51.47982,10443021.0898169,16723.0898773412
1309,E05002249,Chatham Central, ,575757,166703,0.523747,51.372181,2004507.90295721,6251.68598564473
1310,E05002250,Cuxton and Halling, ,569684,165874,0.436187,51.366581,15682781.1283082,19272.2431799105
1311,E05002251,Gillingham North, ,578132,168869,0.558918,51.390888,2713844.25765631,8740.55240939087
1312,E05002252,Gillingham South, ,577208,167776,0.545106,51.381371,1980429.15582674,7496.50727691205
1313,E05002253,Hempstead and Wigmore, ,579178,164312,0.57164,51.349628,4090853.60724847,10092.152278791
1314,E05002254,Lordswood and Capstone, ,577836,164070,0.552269,51.347881,5511307.61485479,9960.4774076219
1315,E05002255,Luton and Wayfield, ,576774,166434,0.538209,51.36945,2804740.16273115,9370.03613634422
1316,E05002256,Peninsula, ,579655,175246,0.584013,51.447701,74828719.3051473,62002.0572401766
1317,E05002257,Princes Park, ,576678,164511,0.535877,51.3522,2018301.29840734,7222.2204618312
1318,E05002258,Rainham Central, ,580575,165340,0.5922,51.358421,3470126.11839156,8161.26235700314
1319,E05002259,Rainham North, ,581703,167328,0.609399,51.375919,6935901.53788763,21768.6002143128
1320,E05002260,Rainham South, ,581641,164143,0.606883,51.347328,5600868.58899534,11126.7266976522
1321,E05002261,River, ,575992,168563,0.52804,51.388809,4687237.88946436,14673.0005467373
1322,E05002262,Rochester East, ,574447,167084,0.505133,51.375999,1168848.07963831,5517.52891236975
1323,E05002263,Rochester South and Horsted, ,574870,165182,0.51027,51.358791,3999088.94386696,9745.82417791172
1324,E05002264,Rochester West, ,572904,166639,0.482768,51.372478,6747905.95182233,12268.7592115256
