objectid,wd19cd,wd19nm,wd19nmw,bng_e,bng_n,long,lat,st_areashape,st_lengthshape
288,E05000377,Mildmay, ,532770,185225,-0.08647,51.550301,826793.949215075,4477.21238028724
289,E05000378,St George's, ,529755,185733,-0.12974,51.555569,845831.618679145,4362.50531779673
290,E05000379,St Mary's, ,531543,184121,-0.10457,51.540668,868305.524723195,5253.89134112638
291,E05000380,St Peter's, ,532044,183547,-0.09756,51.535389,810520.02890276,4269.0979415637
292,E05000381,Tollington, ,530411,187047,-0.1198,51.567219,848681.704088975,4583.65054325642
293,E05000400,Alexandra, ,520047,166637,-0.27618,51.386089,2685017.3282845,7364.83154803572
294,E05000401,Berrylands, ,518942,167293,-0.29184,51.392208,1453888.83710936,5874.87238261348
295,E05000402,Beverley, ,521766,168663,-0.2508,51.403931,1878205.00105919,8032.74890133168
296,E05000403,Canbury, ,518594,170117,-0.29589,51.417671,1242410.16291905,5450.21984761584
297,E05000404,Chessington North and Hook, ,517881,164742,-0.30792,51.369511,1929800.08608784,7364.13752535263
298,E05000405,Chessington South, ,517928,162408,-0.30802,51.348518,7551783.62435841,13255.6217880312
299,E05000406,Coombe Hill, ,520621,170839,-0.26651,51.423729,4421679.64313801,11299.9965763951
300,E05000407,Coombe Vale, ,520476,169259,-0.26913,51.409561,1647118.46889735,5304.60677557127
301,E05000408,Grove, ,518272,168633,-0.30102,51.4044,1920347.86705846,8234.54702413914
302,E05000409,Norbiton, ,519406,168947,-0.28462,51.406979,1347126.17755068,5310.68032017839
303,E05000410,Old Malden, ,521537,166612,-0.25479,51.38554,1800151.3477447,7275.93420385556
304,E05000411,St James, ,521383,167395,-0.25674,51.392609,2165862.84983442,7719.75766118962
305,E05000412,St Mark's, ,517845,167545,-0.30751,51.394711,1375761.38156472,6927.47065962882
306,E05000413,Surbiton Hill, ,518376,166571,-0.30021,51.385841,1664833.05244345,6067.52157522709
307,E05000414,Tolworth and Hook Rise, ,519013,165300,-0.29148,51.37429,2594672.76672032,8081.15242797497
308,E05000415,Tudor, ,518256,170806,-0.30052,51.423931,1582521.32424386,7946.71307747475
309,E05000416,Bishop's, ,531036,179675,-0.11353,51.500832,1539607.01833484,5703.31897563422
310,E05000417,Brixton Hill, ,530487,174260,-0.12343,51.45229,1131230.78049493,5531.91544738056
311,E05000418,Clapham Common, ,529420,174624,-0.13864,51.455811,1338554.85098547,4805.53388646105
312,E05000419,Clapham Town, ,529177,175721,-0.14174,51.465721,1118925.6617993,4851.1284336759
313,E05000420,Coldharbour, ,531478,175651,-0.10866,51.464561,1208056.84119686,4854.90215867478
314,E05000421,Ferndale, ,530864,175676,-0.11748,51.464931,850729.6837819,5336.30383406404
315,E05000422,Gipsy Hill, ,532816,171711,-0.09089,51.428841,1570650.26218108,6063.47818689908
316,E05000423,Herne Hill, ,531951,175062,-0.10207,51.45916,2030395.08480268,8474.18717326696
317,E05000424,Knight's Hill, ,531666,171709,-0.10742,51.429089,1471655.44616865,5740.27144484843
318,E05000425,Larkhall, ,530066,176160,-0.12879,51.46946,1061255.92717437,5297.40346360541
319,E05000426,Oval, ,530879,177660,-0.11653,51.482761,1277642.54088062,6538.65656628382
320,E05000427,Prince's, ,531058,178476,-0.11365,51.490051,1163596.64496791,5638.0622116647
321,E05000428,St Leonard's, ,529945,171692,-0.13217,51.42934,1447729.03800336,6862.75154561221
322,E05000429,Stockwell, ,530309,176635,-0.12512,51.473679,866766.559708075,5424.63977183301
323,E05000430,Streatham Hill, ,530431,173054,-0.12468,51.441471,1270628.16809371,5395.30111194644
324,E05000431,Streatham South, ,530011,170368,-0.1317,51.417419,1698063.89186747,7178.7830876891
325,E05000432,Streatham Wells, ,530706,171771,-0.1212,51.429871,1449790.45962248,6534.42224869695
326,E05000433,Thornton, ,529594,173802,-0.13644,51.44838,1077580.78744494,4744.58488015565
327,E05000434,Thurlow Park, ,532082,173172,-0.10089,51.442139,1514813.76377689,5718.8293622003
328,E05000435,Tulse Hill, ,531080,174027,-0.11499,51.450062,1031947.94908983,5832.12008203205
329,E05000436,Vassall, ,531379,176885,-0.10963,51.475681,1129714.98039558,4476.50242565504
330,E05000437,Bellingham, ,537448,172042,-0.02417,51.43071,3084708.55542506,10310.6479479592
331,E05000438,Blackheath, ,538957,175950,-0.00095,51.465462,2318189.59905914,8857.84809215793
332,E05000439,Brockley, ,537011,176314,-0.0288,51.469212,1681820.81006109,5992.74808709438
333,E05000440,Catford South, ,538608,172997,-0.00712,51.439011,1866543.42500126,6664.9272505754
334,E05000441,Crofton Park, ,536395,174248,-0.03846,51.45079,1719631.78553614,6753.34766485241
335,E05000442,Downham, ,539005,171303,-0.00208,51.423691,2381811.1958048,9056.44204356164
336,E05000443,Evelyn, ,536525,178155,-0.03508,51.48587,1776211.42108281,6821.29510796208
337,E05000444,Forest Hill, ,534978,173025,-0.05931,51.44014,1827836.01815887,6992.38439859911
338,E05000445,Grove Park, ,540665,172592,0.022289,51.434872,2392918.35324276,10236.0195453988
339,E05000446,Ladywell, ,537158,175193,-0.02712,51.459099,1605987.50296602,6428.72188550988
340,E05000447,Lee Green, ,539528,174471,0.006682,51.45203,1798438.56882789,6762.14970762773
341,E05000448,Lewisham Central, ,538501,174552,-0.00805,51.453011,2062019.87725773,9829.99866848987
342,E05000449,New Cross, ,535887,177612,-0.04447,51.48114,1811126.94044264,8024.039540286
343,E05000450,Perry Vale, ,536103,172588,-0.0433,51.43594,1684475.98884309,5525.76681810817
344,E05000451,Rushey Green, ,537714,173709,-0.0197,51.445629,1785239.26401195,7671.51064538274
345,E05000452,Sydenham, ,535154,171698,-0.05728,51.428169,1743709.65867819,7548.38302971305
346,E05000453,Telegraph Hill, ,535875,176219,-0.04518,51.468632,1546327.61935719,6402.49162691243
347,E05000454,Whitefoot, ,539538,172643,0.006106,51.4356,2230032.97814345,8678.28136365656
348,E05000455,Abbey, ,525861,169831,-0.19154,51.413528,1393254.8640862,5368.24115184566
349,E05000456,Cannon Hill, ,524298,168461,-0.21449,51.401562,2223420.41657876,6634.59065699343
350,E05000457,Colliers Wood, ,527239,170365,-0.17155,51.418018,1110916.72769223,5822.17291655229
351,E05000458,Cricket Green, ,528055,167906,-0.1607,51.395741,2995502.73368111,11411.5244298477
352,E05000459,Dundonald, ,524512,169841,-0.21093,51.413921,1151986.04557533,5774.28572617276
353,E05000460,Figge's Marsh, ,528248,169379,-0.1574,51.408939,1141931.96925462,7102.86111472908
354,E05000461,Graveney, ,528651,170114,-0.15134,51.415451,882524.12563568,5349.06378330302
355,E05000462,Hillside, ,524181,170518,-0.21545,51.420078,1188979.32624972,6239.78316501378
356,E05000463,Lavender Fields, ,527163,169547,-0.17293,51.41069,1179630.87076464,5553.18389932661
357,E05000464,Longthornton, ,529368,169377,-0.14131,51.408661,1483419.88029003,7961.60290309965
358,E05000465,Lower Morden, ,523813,166981,-0.22197,51.388371,1803767.63712552,6568.42124449346
359,E05000466,Merton Park, ,525222,168997,-0.20102,51.406181,1814167.49553601,6249.38333994111
360,E05000467,Pollards Hill, ,529376,168198,-0.14162,51.398071,2163305.80071557,7085.64184230566
361,E05000468,Ravensbury, ,526636,167860,-0.18111,51.395649,1839550.92919815,7383.4278925189
362,E05000469,Raynes Park, ,522776,169444,-0.23602,51.410728,1856505.35631928,7031.70913243718
363,E05000470,St Helier, ,525226,167584,-0.20146,51.393478,1845284.85214655,8001.64757263829
364,E05000471,Trinity, ,525714,170779,-0.19332,51.422081,1076005.1988114,5153.71213200929
365,E05000472,Village, ,523024,171098,-0.23188,51.425541,6212884.91693223,12461.8415137785
366,E05000473,West Barnes, ,522870,168052,-0.23515,51.398201,1951632.24635154,7032.14901599245
367,E05000474,Wimbledon Park, ,525436,171956,-0.1969,51.43272,2310068.5433919,9417.13772185243
368,E05000475,Beckton, ,543658,181747,0.069037,51.51638,6251862.06449,11683.8446093399
369,E05000476,Boleyn, ,541637,183316,0.040561,51.530991,917193.38453715,5199.43155082876
370,E05000477,Canning Town North, ,539359,182292,0.007337,51.522362,2520852.87148183,6929.06342637702
371,E05000478,Canning Town South, ,539906,181061,0.014728,51.511162,1808747.90156115,8866.16396801783
372,E05000479,Custom House, ,541237,181261,0.033975,51.512619,2063426.58286853,6858.03610710178
373,E05000480,East Ham Central, ,542407,183542,0.051745,51.532829,1031991.93540239,5197.39663035812
374,E05000481,East Ham North, ,542472,184650,0.05313,51.54277,904624.82854335,5070.30303791689
375,E05000482,East Ham South, ,542982,182708,0.059691,51.525188,1809002.38674572,7058.71804427211
376,E05000483,Forest Gate North, ,540346,185550,0.022852,51.551392,1247679.67706704,6406.26901549657
377,E05000484,Forest Gate South, ,539885,184884,0.015943,51.545521,1191157.04969462,6141.71125015932
378,E05000485,Green Street East, ,541402,184500,0.03765,51.541691,746309.996202645,4325.02384199296
379,E05000486,Green Street West, ,540765,184319,0.028399,51.540218,802791.392196,4878.79921479716
380,E05000487,Little Ilford, ,542591,185806,0.055312,51.55312,1899621.8422065,7270.02608149303
381,E05000488,Manor Park, ,541859,185285,0.044552,51.54863,1334862.47075994,6226.05468464054
382,E05000489,Plaistow North, ,540451,183309,0.023472,51.531219,984197.85224819,5897.7453354766
383,E05000490,Plaistow South, ,541108,182513,0.032618,51.523911,1384505.41092358,5416.20757758682
384,E05000491,Royal Docks, ,542014,180200,0.044738,51.502899,4730541.82450632,11375.2338450743
385,E05000492,Stratford and New Town, ,538428,184069,-0.00537,51.538551,4235006.96496999,10324.5497367359
386,E05000493,Wall End, ,543185,184003,0.063141,51.53677,1376727.53689164,5636.5748514224
387,E05000494,West Ham, ,539613,183706,0.011556,51.535,1336975.80850033,5555.72203726678
388,E05000516,Barnes, ,522529,177191,-0.23689,51.480412,3009953.84438535,7400.86267964171
389,E05000517,East Sheen, ,520858,174041,-0.26201,51.452461,5833171.87809008,11930.8670324385
390,E05000518,Fulwell and Hampton Hill, ,514614,171210,-0.35275,51.42831,1917721.92000226,7823.0090947747
391,E05000519,"Ham, Petersham and Richmond Riverside", ,518356,172475,-0.29853,51.438911,9432713.94977248,17061.8133792015
392,E05000520,Hampton, ,516027,168882,-0.3332,51.407101,6877228.83616463,18897.8907019827
393,E05000521,Hampton North, ,513016,171175,-0.37574,51.428322,1949817.82486066,6200.02614107455
394,E05000522,Hampton Wick, ,517064,170551,-0.31774,51.42189,2745595.76174458,10042.4601938478
395,E05000523,Heathfield, ,513340,173549,-0.37032,51.449589,1910555.11081437,8361.12788535261
396,E05000524,Kew, ,518872,176736,-0.28968,51.4771,3576260.71802307,8601.92152797793
397,E05000525,Mortlake and Barnes Common, ,521361,175939,-0.25413,51.46941,1936086.78556277,7909.49078983003
398,E05000526,North Richmond, ,518500,175643,-0.2954,51.46735,2801472.66424992,10184.4354151766
399,E05000527,St Margarets and North Twickenham, ,516450,174388,-0.32531,51.456501,2007606.03433479,8711.98837481565
400,E05000528,South Richmond, ,518911,174472,-0.28988,51.456741,2691384.74435967,8976.61411188369
401,E05000529,South Twickenham, ,515512,172619,-0.33938,51.440788,1727282.21968935,6587.42253895277
402,E05000530,Teddington, ,515869,170560,-0.33492,51.422211,4295469.90850206,12283.9430808359
403,E05000531,Twickenham Riverside, ,517036,173741,-0.31709,51.450562,1964305.39552771,7574.58720750214
404,E05000532,West Twickenham, ,514147,172481,-0.35906,51.439831,2458559.612031,6872.05916942539
405,E05000533,Whitton, ,514317,173978,-0.35613,51.453251,1625985.58756245,6796.94630090392
406,E05000555,Beddington North, ,529747,165763,-0.13718,51.376099,4988224.61254351,11913.3233931737
407,E05000556,Beddington South, ,530114,163217,-0.13284,51.35313,3061065.45933861,10807.7246146078
408,E05000557,Belmont, ,525922,162515,-0.19326,51.347771,2333298.7383031,8985.14823994736
409,E05000558,Carshalton Central, ,527550,164411,-0.16921,51.364449,2023842.75772611,8486.50514263587
410,E05000559,Carshalton South and Clockhouse, ,527970,162212,-0.16397,51.344589,7053362.52287178,15452.3292621172
411,E05000560,Cheam, ,524367,162746,-0.21549,51.350189,3930377.07165771,12494.4815298919
412,E05000561,Nonsuch, ,522703,165096,-0.23857,51.37167,1907032.06316908,8671.69178470848
413,E05000562,St Helier, ,526792,166324,-0.17941,51.381809,1496687.99975787,6466.89824063657
414,E05000563,Stonecot, ,524707,166047,-0.20946,51.37978,1983603.67925635,6442.53731609558
415,E05000564,Sutton Central, ,525997,164415,-0.19151,51.36483,1310452.54998868,6450.90600827585
416,E05000565,Sutton North, ,525856,165606,-0.19311,51.375561,1873678.50271864,6077.8478016608
417,E05000566,Sutton South, ,526236,163439,-0.18842,51.355999,1271601.4139559,6205.25120525097
418,E05000567,Sutton West, ,525284,163808,-0.20196,51.359531,1782154.33868191,7999.5765483476
419,E05000568,The Wrythe, ,527431,165603,-0.1705,51.375179,1483599.12820743,7074.05088359797
420,E05000569,Wallington North, ,528854,164718,-0.15038,51.366909,1619271.27827392,6867.62272743466
421,E05000570,Wallington South, ,528999,163274,-0.14882,51.353901,1718001.41890208,6596.50667003477
422,E05000571,Wandle Valley, ,527924,166527,-0.16308,51.383381,2053689.43058575,8325.9295640762
423,E05000572,Worcester Park, ,523177,166070,-0.23142,51.380322,1957027.99911511,6602.56737946627
424,E05000590,Cann Hall, ,539677,186400,0.013546,51.559189,857897.723297015,4827.53411877764
425,E05000591,Cathall, ,538696,186001,-0.00075,51.555851,1057122.64191459,4960.72022845437
426,E05000592,Chapel End, ,537644,190618,-0.01411,51.597591,1850148.81475359,6374.4931245869
427,E05000593,Chingford Green, ,538849,194979,0.005001,51.636478,3726629.14164778,9624.21384077485
428,E05000594,Endlebury, ,537911,193900,-0.00896,51.627022,1949099.922848,6421.63396597849
429,E05000595,Forest, ,538779,188281,0.001343,51.576321,1986017.15477155,7086.72664397889
430,E05000596,Grove Green, ,538490,186807,-0.0034,51.563141,895817.743353665,3881.51177691993
431,E05000597,Hale End and Highams Park, ,538907,190916,0.00423,51.59996,2346902.2498751,9304.45390808241
432,E05000598,Hatch Lane, ,539310,192424,0.010643,51.613411,2416240.54572234,8830.14400780665
433,E05000599,High Street, ,535210,188424,-0.05007,51.578468,3058890.03987702,8771.98516003966
434,E05000600,Higham Hill, ,536187,190787,-0.03506,51.599468,3221227.85077971,8861.82723927736
435,E05000601,Hoe Street, ,537739,189049,-0.01335,51.583469,1100068.8056998,5150.35232877905
436,E05000602,Larkswood, ,538001,192550,-0.0082,51.614868,2065716.77679986,7085.72500948802
437,E05000603,Lea Bridge, ,536295,187367,-0.03483,51.56871,2646863.96527787,8054.7019587551
438,E05000604,Leyton, ,537483,186699,-0.01796,51.56242,2032190.44413026,7009.92207591416
439,E05000605,Leytonstone, ,539213,187504,0.007294,51.569229,1305903.795638,5624.65449836309
440,E05000606,Markhouse, ,536667,188294,-0.02911,51.57695,1457082.83950863,6104.04366706536
441,E05000607,Valley, ,536786,192434,-0.02578,51.61412,1984831.61391589,6585.52897735138
442,E05000608,William Morris, ,536913,189857,-0.02495,51.590931,999173.8540348,6358.77369788634
443,E05000609,Wood Street, ,538815,189490,0.002339,51.58717,1850138.40747339,6355.15542555319
444,E05000610,Balham, ,528396,174189,-0.15353,51.452129,1211736.67523255,6267.29694882686
445,E05000611,Bedford, ,528695,172287,-0.14992,51.434971,1804808.76331429,6659.49015969849
446,E05000612,Earlsfield, ,526322,172508,-0.18396,51.437489,1403403.6309073,7736.71239429347
447,E05000613,East Putney, ,524511,174442,-0.20933,51.455269,1610316.70062905,7383.08799703878
448,E05000614,Fairfield, ,525925,174731,-0.18888,51.457561,1454278.30505063,7158.45001250506
449,E05000615,Furzedown, ,528817,171246,-0.14855,51.425591,1415271.91444925,4976.61145590852
450,E05000616,Graveney, ,527818,171159,-0.16294,51.42503,1011149.4109828,4446.10167755276
451,E05000617,Latchmere, ,527186,175919,-0.17031,51.467949,1083276.79207226,5865.61533387688
452,E05000618,Nightingale, ,528046,173158,-0.15894,51.44294,1231975.38756422,5303.28717039202
453,E05000619,Northcote, ,527671,174636,-0.1638,51.45631,1675349.64076668,7288.75777941913
454,E05000620,Queenstown, ,528646,176905,-0.14895,51.476479,3204846.07817797,9113.86663596373
455,E05000621,Roehampton and Putney Heath, ,522399,173116,-0.24017,51.44381,4424178.95464971,12602.0912637751
456,E05000622,St Mary's Park, ,526862,176607,-0.17473,51.474209,1396864.29369035,6097.09684176971
457,E05000623,Shaftesbury, ,527982,175717,-0.15893,51.465961,947872.543488865,4238.98979171292
458,E05000624,Southfields, ,525267,173486,-0.19879,51.44651,1524683.38455593,5927.53104938414
459,E05000625,Thamesfield, ,523496,175630,-0.22351,51.466171,1921731.94047727,7304.98992933614
460,E05000626,Tooting, ,527087,171754,-0.17323,51.430538,1600209.87925983,6543.76068359674
461,E05000627,Wandsworth Common, ,526797,173678,-0.17671,51.447899,2764972.5901661,8742.99441952024
462,E05000628,West Hill, ,524196,173319,-0.21425,51.445251,1685684.37972208,5381.52334311023
463,E05000629,West Putney, ,522945,174764,-0.23174,51.458511,1847549.84480484,6676.68797568802
464,E05000630,Abbey Road, ,526334,183257,-0.17995,51.534088,1094909.02460961,4692.31140357981
465,E05000631,Bayswater, ,525483,181289,-0.19291,51.51659,519510.780462955,3791.02383555588
466,E05000632,Bryanston and Dorset Square, ,527554,181754,-0.16291,51.520309,723204.63356491,4200.21561827162
467,E05000633,Churchill, ,528476,178310,-0.15088,51.489151,609234.031646645,4178.60034097161
468,E05000634,Church Street, ,527022,182086,-0.17046,51.523411,442679.97903663,3035.01669902778
469,E05000635,Harrow Road, ,525011,182475,-0.19929,51.527359,495817.78698139,4209.66036209387
470,E05000636,Hyde Park, ,526894,181230,-0.17261,51.515751,955100.52265699,4351.80453960456
471,E05000637,Knightsbridge and Belgravia, ,527232,179754,-0.16827,51.502411,3594276.00222826,10241.9196583782
472,E05000638,Lancaster Gate, ,526051,180979,-0.18484,51.51368,630820.97408414,3658.93743709586
473,E05000639,Little Venice, ,526176,182160,-0.18262,51.524269,637330.330376135,3818.14754376201
474,E05000640,Maida Vale, ,525723,182783,-0.18892,51.529968,646153.49530918,3601.89105287265
